Datetime,Close,High,Low,Open,Volume
2026-07-01 09:00:00,2720.0,2730.0,2680.0,2700.0,0
2026-07-01 09:01:00,2740.0,2740.0,2710.0,2720.0,4205200
2026-07-01 09:02:00,2740.0,2750.0,2730.0,2740.0,3168500
2026-07-01 09:03:00,2740.0,2750.0,2730.0,2750.0,4511100
2026-07-01 09:04:00,2720.0,2740.0,2710.0,2740.0,5371100
2026-07-01 09:05:00,2730.0,2730.0,2720.0,2720.0,670700
2026-07-01 09:06:00,2740.0,2740.0,2720.0,2720.0,6066900
2026-07-01 09:07:00,2730.0,2740.0,2720.0,2740.0,2677000
2026-07-01 09:08:00,2720.0,2730.0,2720.0,2720.0,1139600
2026-07-01 09:09:00,2720.0,2730.0,2710.0,2730.0,2619200
2026-07-01 09:10:00,2710.0,2720.0,2710.0,2720.0,427200
2026-07-01 09:11:00,2710.0,2720.0,2700.0,2720.0,2175000
2026-07-01 09:12:00,2710.0,2710.0,2700.0,2710.0,203900
2026-07-01 09:13:00,2700.0,2710.0,2700.0,2710.0,531800
2026-07-01 09:14:00,2720.0,2720.0,2700.0,2710.0,5290000
2026-07-01 09:15:00,2720.0,2720.0,2710.0,2720.0,266500
2026-07-01 09:16:00,2710.0,2720.0,2710.0,2710.0,244800
2026-07-01 09:17:00,2710.0,2720.0,2700.0,2710.0,3927000
2026-07-01 09:18:00,2710.0,2720.0,2700.0,2710.0,1445600
2026-07-01 09:19:00,2720.0,2720.0,2710.0,2710.0,256000
2026-07-01 09:20:00,2710.0,2720.0,2700.0,2720.0,2187000
2026-07-01 09:21:00,2700.0,2710.0,2700.0,2710.0,355300
2026-07-01 09:22:00,2710.0,2710.0,2700.0,2710.0,656500
2026-07-01 09:23:00,2710.0,2710.0,2700.0,2710.0,751400
2026-07-01 09:24:00,2720.0,2720.0,2700.0,2710.0,2368900
2026-07-01 09:25:00,2710.0,2720.0,2710.0,2720.0,770700
2026-07-01 09:26:00,2710.0,2710.0,2700.0,2710.0,91800
2026-07-01 09:27:00,2700.0,2710.0,2700.0,2710.0,593300
2026-07-01 09:28:00,2690.0,2710.0,2680.0,2700.0,5345800
2026-07-01 09:29:00,2690.0,2690.0,2680.0,2690.0,683000
2026-07-01 09:30:00,2680.0,2690.0,2680.0,2680.0,718900
2026-07-01 09:31:00,2680.0,2690.0,2680.0,2680.0,3386500
2026-07-01 09:32:00,2680.0,2690.0,2680.0,2680.0,475000
2026-07-01 09:33:00,2680.0,2690.0,2680.0,2690.0,184600
2026-07-01 09:34:00,2680.0,2690.0,2680.0,2690.0,1089900
2026-07-01 09:35:00,2680.0,2690.0,2680.0,2690.0,617300
2026-07-01 09:36:00,2680.0,2690.0,2680.0,2690.0,2833800
2026-07-01 09:37:00,2690.0,2690.0,2680.0,2680.0,2586400
2026-07-01 09:38:00,2700.0,2700.0,2680.0,2690.0,5117300
2026-07-01 09:39:00,2700.0,2700.0,2690.0,2690.0,387300
2026-07-01 09:40:00,2700.0,2700.0,2690.0,2700.0,164400
2026-07-01 09:41:00,2700.0,2700.0,2690.0,2700.0,120000
2026-07-01 09:42:00,2690.0,2700.0,2690.0,2700.0,128600
2026-07-01 09:43:00,2700.0,2700.0,2690.0,2700.0,839400
2026-07-01 09:44:00,2690.0,2700.0,2690.0,2690.0,195900
2026-07-01 09:45:00,2700.0,2700.0,2690.0,2700.0,348100
2026-07-01 09:46:00,2700.0,2700.0,2690.0,2700.0,1238500
2026-07-01 09:47:00,2690.0,2700.0,2690.0,2700.0,180900
2026-07-01 09:48:00,2700.0,2700.0,2690.0,2700.0,166200
2026-07-01 09:49:00,2690.0,2700.0,2690.0,2700.0,282000
2026-07-01 09:50:00,2700.0,2700.0,2690.0,2700.0,666500
2026-07-01 09:51:00,2700.0,2700.0,2690.0,2700.0,312700
