Datetime,Close,High,Low,Open,Volume
2026-07-10 09:00:00,2800.0,2810.0,2790.0,2790.0,0
2026-07-10 09:01:00,2800.0,2800.0,2790.0,2800.0,1056700
2026-07-10 09:02:00,2790.0,2800.0,2780.0,2800.0,3116900
2026-07-10 09:03:00,2800.0,2800.0,2780.0,2790.0,1779300
2026-07-10 09:04:00,2800.0,2800.0,2790.0,2800.0,149300
2026-07-10 09:05:00,2790.0,2800.0,2790.0,2790.0,950800
2026-07-10 09:06:00,2790.0,2800.0,2790.0,2790.0,706800
2026-07-10 09:07:00,2790.0,2800.0,2780.0,2790.0,1260000
2026-07-10 09:08:00,2780.0,2790.0,2770.0,2790.0,3008800
2026-07-10 09:09:00,2780.0,2780.0,2770.0,2780.0,362600
2026-07-10 09:10:00,2780.0,2780.0,2770.0,2780.0,490200
2026-07-10 09:11:00,2780.0,2780.0,2770.0,2780.0,514800
2026-07-10 09:12:00,2770.0,2780.0,2760.0,2770.0,1697000
2026-07-10 09:13:00,2760.0,2770.0,2760.0,2770.0,376200
2026-07-10 09:14:00,2770.0,2770.0,2760.0,2760.0,406000
2026-07-10 09:15:00,2770.0,2770.0,2760.0,2770.0,440900
2026-07-10 09:16:00,2770.0,2770.0,2760.0,2770.0,666700
2026-07-10 09:17:00,2770.0,2770.0,2760.0,2770.0,444100
2026-07-10 09:18:00,2770.0,2770.0,2760.0,2770.0,485100
2026-07-10 09:19:00,2770.0,2770.0,2760.0,2760.0,420600
2026-07-10 09:20:00,2770.0,2770.0,2760.0,2770.0,712100
2026-07-10 09:21:00,2770.0,2780.0,2760.0,2770.0,1137900
2026-07-10 09:22:00,2780.0,2780.0,2770.0,2780.0,281000
2026-07-10 09:23:00,2780.0,2780.0,2770.0,2780.0,429500
2026-07-10 09:24:00,2780.0,2780.0,2770.0,2780.0,315400
2026-07-10 09:25:00,2780.0,2780.0,2770.0,2780.0,423000
2026-07-10 09:26:00,2780.0,2780.0,2770.0,2780.0,340900
2026-07-10 09:27:00,2780.0,2780.0,2770.0,2770.0,241600
2026-07-10 09:28:00,2760.0,2780.0,2760.0,2780.0,1392600
2026-07-10 09:29:00,2770.0,2770.0,2760.0,2760.0,207500
2026-07-10 09:30:00,2770.0,2770.0,2760.0,2770.0,328000
2026-07-10 09:31:00,2770.0,2770.0,2760.0,2760.0,375000
2026-07-10 09:32:00,2770.0,2770.0,2760.0,2770.0,932100
2026-07-10 09:33:00,2770.0,2780.0,2770.0,2780.0,65000
2026-07-10 09:34:00,2780.0,2780.0,2770.0,2780.0,49700
2026-07-10 09:35:00,2770.0,2780.0,2770.0,2780.0,243600
2026-07-10 09:36:00,2780.0,2780.0,2770.0,2780.0,210100
2026-07-10 09:37:00,2780.0,2780.0,2770.0,2770.0,192300
2026-07-10 09:38:00,2780.0,2780.0,2770.0,2780.0,99300
2026-07-10 09:39:00,2780.0,2780.0,2770.0,2780.0,200500
2026-07-10 09:40:00,2770.0,2780.0,2770.0,2780.0,92700
2026-07-10 09:41:00,2770.0,2780.0,2770.0,2770.0,98700
2026-07-10 09:42:00,2770.0,2780.0,2770.0,2780.0,193200
2026-07-10 09:43:00,2770.0,2780.0,2770.0,2780.0,106000
