Datetime,Close,High,Low,Open,Volume
2026-06-29 09:00:00,2870.0,2890.0,2860.0,2880.0,0
2026-06-29 09:01:00,2850.0,2870.0,2850.0,2870.0,1409700
2026-06-29 09:02:00,2870.0,2870.0,2850.0,2860.0,1254800
2026-06-29 09:03:00,2850.0,2870.0,2850.0,2870.0,1147800
2026-06-29 09:04:00,2860.0,2860.0,2850.0,2850.0,1002000
2026-06-29 09:05:00,2860.0,2860.0,2850.0,2860.0,1079300
2026-06-29 09:06:00,2870.0,2870.0,2850.0,2860.0,1177300
2026-06-29 09:07:00,2860.0,2870.0,2860.0,2870.0,450600
2026-06-29 09:08:00,2870.0,2870.0,2860.0,2860.0,515400
2026-06-29 09:09:00,2870.0,2870.0,2860.0,2870.0,594900
2026-06-29 09:10:00,2870.0,2870.0,2860.0,2860.0,603500
2026-06-29 09:11:00,2860.0,2870.0,2850.0,2860.0,3481200
2026-06-29 09:12:00,2850.0,2860.0,2850.0,2860.0,574000
2026-06-29 09:13:00,2850.0,2860.0,2850.0,2860.0,934000
2026-06-29 09:14:00,2860.0,2860.0,2850.0,2850.0,235500
2026-06-29 09:15:00,2860.0,2860.0,2850.0,2860.0,145700
2026-06-29 09:16:00,2850.0,2860.0,2850.0,2850.0,624100
2026-06-29 09:17:00,2850.0,2860.0,2850.0,2860.0,387800
2026-06-29 09:18:00,2860.0,2860.0,2850.0,2850.0,435600
2026-06-29 09:19:00,2840.0,2860.0,2840.0,2850.0,2669700
2026-06-29 09:20:00,2830.0,2850.0,2830.0,2840.0,2089000
2026-06-29 09:21:00,2830.0,2840.0,2830.0,2830.0,477300
2026-06-29 09:22:00,2840.0,2840.0,2830.0,2830.0,404100
2026-06-29 09:23:00,2840.0,2840.0,2830.0,2840.0,375900
2026-06-29 09:24:00,2840.0,2840.0,2830.0,2830.0,1042600
2026-06-29 09:25:00,2850.0,2850.0,2830.0,2840.0,1306500
2026-06-29 09:26:00,2850.0,2850.0,2840.0,2850.0,995600
2026-06-29 09:27:00,2840.0,2850.0,2840.0,2850.0,285700
2026-06-29 09:28:00,2850.0,2850.0,2840.0,2850.0,276800
2026-06-29 09:29:00,2850.0,2850.0,2840.0,2850.0,59900
2026-06-29 09:30:00,2850.0,2850.0,2840.0,2850.0,905800
2026-06-29 09:31:00,2840.0,2850.0,2840.0,2850.0,314900
2026-06-29 09:32:00,2840.0,2850.0,2840.0,2840.0,319300
2026-06-29 09:33:00,2850.0,2850.0,2840.0,2840.0,493500
2026-06-29 09:34:00,2850.0,2850.0,2840.0,2840.0,310700
2026-06-29 09:35:00,2850.0,2850.0,2840.0,2850.0,143300
2026-06-29 09:36:00,2840.0,2850.0,2840.0,2850.0,182600
2026-06-29 09:37:00,2840.0,2850.0,2840.0,2850.0,873900
2026-06-29 09:38:00,2840.0,2850.0,2840.0,2840.0,326400
2026-06-29 09:39:00,2850.0,2850.0,2840.0,2840.0,819700
2026-06-29 09:40:00,2840.0,2850.0,2840.0,2840.0,321100
2026-06-29 09:41:00,2840.0,2850.0,2840.0,2840.0,469400
2026-06-29 09:42:00,2840.0,2850.0,2840.0,2850.0,379500
2026-06-29 09:43:00,2840.0,2850.0,2840.0,2840.0,378600
