Datetime,Close,High,Low,Open,Volume
2026-07-03 09:00:00,2730.0,2740.0,2710.0,2720.0,0
2026-07-03 09:01:00,2730.0,2740.0,2720.0,2730.0,6336400
2026-07-03 09:02:00,2730.0,2740.0,2720.0,2730.0,4129100
2026-07-03 09:03:00,2730.0,2740.0,2720.0,2730.0,3849700
2026-07-03 09:04:00,2730.0,2740.0,2720.0,2730.0,4131700
2026-07-03 09:05:00,2740.0,2740.0,2730.0,2730.0,2714100
2026-07-03 09:06:00,2730.0,2740.0,2720.0,2730.0,2093000
2026-07-03 09:07:00,2730.0,2730.0,2720.0,2730.0,1031200
2026-07-03 09:08:00,2720.0,2730.0,2710.0,2730.0,4605700
2026-07-03 09:09:00,2720.0,2720.0,2710.0,2710.0,351700
2026-07-03 09:10:00,2710.0,2720.0,2710.0,2720.0,416100
2026-07-03 09:11:00,2720.0,2720.0,2710.0,2720.0,338800
2026-07-03 09:12:00,2720.0,2720.0,2710.0,2720.0,2039400
2026-07-03 09:13:00,2720.0,2730.0,2710.0,2710.0,5385200
2026-07-03 09:14:00,2720.0,2730.0,2710.0,2720.0,1044500
2026-07-03 09:15:00,2720.0,2720.0,2710.0,2720.0,698600
2026-07-03 09:16:00,2720.0,2720.0,2710.0,2720.0,1860000
2026-07-03 09:17:00,2720.0,2730.0,2710.0,2720.0,1154000
2026-07-03 09:18:00,2720.0,2720.0,2710.0,2720.0,414300
2026-07-03 09:19:00,2720.0,2720.0,2710.0,2720.0,341300
2026-07-03 09:20:00,2720.0,2720.0,2710.0,2720.0,280900
2026-07-03 09:21:00,2710.0,2720.0,2710.0,2720.0,939400
2026-07-03 09:22:00,2720.0,2720.0,2710.0,2710.0,318900
2026-07-03 09:23:00,2720.0,2720.0,2710.0,2710.0,3142700
2026-07-03 09:24:00,2720.0,2720.0,2710.0,2720.0,157400
2026-07-03 09:25:00,2710.0,2720.0,2710.0,2720.0,175400
2026-07-03 09:26:00,2720.0,2720.0,2710.0,2720.0,122100
2026-07-03 09:27:00,2720.0,2720.0,2710.0,2720.0,116100
2026-07-03 09:28:00,2710.0,2720.0,2710.0,2720.0,236700
2026-07-03 09:29:00,2710.0,2720.0,2710.0,2720.0,4079200
2026-07-03 09:30:00,2720.0,2730.0,2710.0,2720.0,1318900
2026-07-03 09:31:00,2730.0,2730.0,2710.0,2730.0,667200
2026-07-03 09:32:00,2730.0,2730.0,2720.0,2730.0,86500
2026-07-03 09:33:00,2730.0,2730.0,2720.0,2730.0,248800
2026-07-03 09:34:00,2730.0,2730.0,2720.0,2730.0,263900
2026-07-03 09:35:00,2730.0,2730.0,2720.0,2730.0,217900
2026-07-03 09:36:00,2730.0,2730.0,2720.0,2730.0,187900
2026-07-03 09:37:00,2730.0,2730.0,2720.0,2730.0,295500
2026-07-03 09:38:00,2720.0,2730.0,2720.0,2730.0,418900
2026-07-03 09:39:00,2730.0,2730.0,2720.0,2720.0,379700
2026-07-03 09:40:00,2730.0,2730.0,2720.0,2720.0,2993400
2026-07-03 09:41:00,2730.0,2740.0,2720.0,2730.0,5784300
2026-07-03 09:42:00,2730.0,2740.0,2720.0,2730.0,755600
2026-07-03 09:43:00,2740.0,2740.0,2730.0,2740.0,490300
2026-07-03 09:44:00,2740.0,2740.0,2730.0,2740.0,1235600
2026-07-03 09:45:00,2730.0,2740.0,2730.0,2740.0,484200
2026-07-03 09:46:00,2730.0,2740.0,2730.0,2740.0,138400
2026-07-03 09:47:00,2740.0,2740.0,2730.0,2740.0,243600
2026-07-03 09:48:00,2740.0,2740.0,2730.0,2740.0,79800
2026-07-03 09:49:00,2740.0,2740.0,2730.0,2730.0,463400
2026-07-03 09:50:00,2740.0,2740.0,2730.0,2740.0,645200
2026-07-03 09:51:00,2730.0,2740.0,2720.0,2740.0,5761900
2026-07-03 09:52:00,2730.0,2730.0,2720.0,2730.0,1350400
2026-07-03 09:53:00,2720.0,2730.0,2720.0,2730.0,223200
2026-07-03 09:54:00,2730.0,2730.0,2720.0,2730.0,452500
2026-07-03 09:55:00,2730.0,2730.0,2720.0,2730.0,456800
2026-07-03 09:56:00,2720.0,2730.0,2720.0,2720.0,1239100
2026-07-03 09:57:00,2730.0,2730.0,2720.0,2730.0,1275700
2026-07-03 09:58:00,2730.0,2730.0,2720.0,2730.0,1386200
2026-07-03 09:59:00,2730.0,2730.0,2720.0,2730.0,527900
