Datetime,Close,High,Low,Open,Volume
2026-07-13 09:00:00,2790.0,2800.0,2790.0,2800.0,0
2026-07-13 09:01:00,2790.0,2800.0,2780.0,2800.0,2589500
2026-07-13 09:02:00,2790.0,2790.0,2780.0,2780.0,601600
2026-07-13 09:03:00,2780.0,2790.0,2780.0,2790.0,2331100
2026-07-13 09:04:00,2780.0,2790.0,2780.0,2780.0,446600
2026-07-13 09:05:00,2790.0,2790.0,2780.0,2780.0,252000
2026-07-13 09:06:00,2800.0,2800.0,2780.0,2780.0,2022000
2026-07-13 09:07:00,2800.0,2800.0,2790.0,2800.0,225900
2026-07-13 09:08:00,2810.0,2810.0,2790.0,2790.0,4276700
2026-07-13 09:09:00,2810.0,2810.0,2800.0,2810.0,343200
2026-07-13 09:10:00,2810.0,2810.0,2800.0,2810.0,1149600
2026-07-13 09:11:00,2800.0,2810.0,2800.0,2810.0,437700
2026-07-13 09:12:00,2810.0,2810.0,2800.0,2810.0,290800
2026-07-13 09:13:00,2810.0,2810.0,2800.0,2810.0,190800
2026-07-13 09:14:00,2810.0,2810.0,2800.0,2810.0,421400
2026-07-13 09:15:00,2800.0,2810.0,2790.0,2810.0,3023200
2026-07-13 09:16:00,2800.0,2800.0,2790.0,2800.0,296900
2026-07-13 09:17:00,2800.0,2800.0,2790.0,2800.0,177500
2026-07-13 09:18:00,2800.0,2800.0,2790.0,2800.0,161600
2026-07-13 09:19:00,2800.0,2800.0,2790.0,2790.0,194800
2026-07-13 09:20:00,2800.0,2800.0,2790.0,2800.0,138600
2026-07-13 09:21:00,2800.0,2800.0,2790.0,2790.0,184600
2026-07-13 09:22:00,2800.0,2800.0,2790.0,2800.0,127500
2026-07-13 09:23:00,2800.0,2800.0,2790.0,2790.0,532300
2026-07-13 09:24:00,2800.0,2810.0,2790.0,2800.0,1611200
2026-07-13 09:25:00,2810.0,2820.0,2800.0,2810.0,3143900
2026-07-13 09:26:00,2820.0,2820.0,2810.0,2820.0,248700
2026-07-13 09:27:00,2810.0,2820.0,2810.0,2820.0,268000
2026-07-13 09:28:00,2820.0,2820.0,2810.0,2820.0,249700
2026-07-13 09:29:00,2810.0,2820.0,2810.0,2820.0,582900
2026-07-13 09:30:00,2820.0,2820.0,2810.0,2820.0,532300
2026-07-13 09:31:00,2810.0,2820.0,2810.0,2810.0,159200
2026-07-13 09:32:00,2820.0,2820.0,2810.0,2820.0,141000
2026-07-13 09:33:00,2810.0,2820.0,2810.0,2810.0,503400
2026-07-13 09:34:00,2810.0,2820.0,2810.0,2820.0,189200
2026-07-13 09:35:00,2820.0,2820.0,2810.0,2820.0,309000
2026-07-13 09:36:00,2810.0,2820.0,2800.0,2810.0,3105900
2026-07-13 09:37:00,2810.0,2810.0,2800.0,2810.0,355100
2026-07-13 09:38:00,2810.0,2810.0,2800.0,2800.0,612700
2026-07-13 09:39:00,2810.0,2810.0,2800.0,2810.0,83700
2026-07-13 09:40:00,2810.0,2810.0,2800.0,2810.0,439800
2026-07-13 09:41:00,2810.0,2810.0,2800.0,2810.0,368200
2026-07-13 09:42:00,2800.0,2810.0,2800.0,2810.0,299400
2026-07-13 09:43:00,2810.0,2810.0,2800.0,2810.0,1735400
2026-07-13 09:44:00,2820.0,2820.0,2800.0,2800.0,1310800
2026-07-13 09:45:00,2820.0,2820.0,2810.0,2820.0,287100
2026-07-13 09:46:00,2810.0,2820.0,2800.0,2820.0,2272800
2026-07-13 09:47:00,2810.0,2810.0,2800.0,2800.0,104000
2026-07-13 09:48:00,2800.0,2810.0,2800.0,2810.0,421700
2026-07-13 09:49:00,2800.0,2810.0,2800.0,2810.0,100100
2026-07-13 09:50:00,2810.0,2810.0,2800.0,2800.0,333100
2026-07-13 09:51:00,2810.0,2810.0,2800.0,2810.0,215300
